Series Name,Series Code,Country Name,Country Code,Year,Year Code,Value
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Indonesia,IDN,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Indonesia,IDN,2013,YR2013,36.40000153
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Japan,JPN,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Japan,JPN,2010,YR2010,7.099999905
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Japan,JPN,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Japan,JPN,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Japan,JPN,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Kiribati,KIR,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Kiribati,KIR,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Kiribati,KIR,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Kiribati,KIR,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Kiribati,KIR,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Dem. Rep.,PRK,2009,YR2009,32.40000153
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Dem. Rep.,PRK,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Dem. Rep.,PRK,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Dem. Rep.,PRK,2012,YR2012,27.89999962
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Dem. Rep.,PRK,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Rep.,KOR,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Rep.,KOR,2010,YR2010,2.5
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Rep.,KOR,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Rep.,KOR,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Korea Rep.,KOR,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Lao PDR,LAO,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Lao PDR,LAO,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Lao PDR,LAO,2011,YR2011,43.79999924
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Lao PDR,LAO,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Lao PDR,LAO,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Macao SAR China,MAC,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Macao SAR China,MAC,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Macao SAR China,MAC,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Macao SAR China,MAC,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Macao SAR China,MAC,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Malaysia,MYS,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Malaysia,MYS,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Malaysia,MYS,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Malaysia,MYS,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Malaysia,MYS,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Marshall Islands,MHL,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Marshall Islands,MHL,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Marshall Islands,MHL,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Marshall Islands,MHL,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Marshall Islands,MHL,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Micronesia Fed. Sts.,FSM,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Micronesia Fed. Sts.,FSM,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Micronesia Fed. Sts.,FSM,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Micronesia Fed. Sts.,FSM,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Micronesia Fed. Sts.,FSM,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Mongolia,MNG,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Mongolia,MNG,2010,YR2010,15.60000038
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Mongolia,MNG,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Mongolia,MNG,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Mongolia,MNG,2013,YR2013,10.80000019
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Myanmar,MMR,2009,YR2009,35.09999847
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Myanmar,MMR,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Myanmar,MMR,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Myanmar,MMR,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Myanmar,MMR,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Caledonia,NCL,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Caledonia,NCL,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Caledonia,NCL,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Caledonia,NCL,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Caledonia,NCL,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Zealand,NZL,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Zealand,NZL,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Zealand,NZL,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Zealand,NZL,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,New Zealand,NZL,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Northern Mariana Islands,MNP,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Northern Mariana Islands,MNP,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Northern Mariana Islands,MNP,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Northern Mariana Islands,MNP,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Northern Mariana Islands,MNP,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Palau,PLW,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Palau,PLW,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Palau,PLW,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Palau,PLW,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Palau,PLW,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Papua New Guinea,PNG,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Papua New Guinea,PNG,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Papua New Guinea,PNG,2011,YR2011,49.5
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Papua New Guinea,PNG,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Papua New Guinea,PNG,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Philippines,PHL,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Philippines,PHL,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Philippines,PHL,2011,YR2011,33.59999847
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Philippines,PHL,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Philippines,PHL,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Samoa,WSM,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Samoa,WSM,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Samoa,WSM,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Samoa,WSM,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Samoa,WSM,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Singapore,SGP,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Singapore,SGP,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Singapore,SGP,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Singapore,SGP,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Singapore,SGP,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Solomon Islands,SLB,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Solomon Islands,SLB,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Solomon Islands,SLB,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Solomon Islands,SLB,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Solomon Islands,SLB,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Thailand,THA,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Thailand,THA,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Thailand,THA,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Thailand,THA,2012,YR2012,16.29999924
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Thailand,THA,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Timor-Leste,TMP,2009,YR2009,57.70000076
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Timor-Leste,TMP,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Timor-Leste,TMP,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Timor-Leste,TMP,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Timor-Leste,TMP,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tonga,TON,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tonga,TON,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tonga,TON,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tonga,TON,2012,YR2012,8.100000381
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tonga,TON,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tuvalu,TUV,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tuvalu,TUV,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tuvalu,TUV,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tuvalu,TUV,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Tuvalu,TUV,2013,YR2013,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vanuatu,VUT,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vanuatu,VUT,2010,YR2010,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vanuatu,VUT,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vanuatu,VUT,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vanuatu,VUT,2013,YR2013,28.5
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vietnam,VNM,2009,YR2009,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vietnam,VNM,2010,YR2010,23.29999924
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vietnam,VNM,2011,YR2011,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vietnam,VNM,2012,YR2012,..
Malnutrition prevalence height for age (% of children under 5),SH.STA.STNT.ZS,Vietnam,VNM,2013,YR2013,19.39999962
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,American Samoa,ASM,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,American Samoa,ASM,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,American Samoa,ASM,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,American Samoa,ASM,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,American Samoa,ASM,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Australia,AUS,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Australia,AUS,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Australia,AUS,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Australia,AUS,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Australia,AUS,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Brunei Darussalam,BRN,2009,YR2009,16.70000076
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Brunei Darussalam,BRN,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Brunei Darussalam,BRN,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Brunei Darussalam,BRN,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Brunei Darussalam,BRN,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Cambodia,KHM,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Cambodia,KHM,2010,YR2010,39.40000153
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Cambodia,KHM,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Cambodia,KHM,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Cambodia,KHM,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,China,CHN,2009,YR2009,11.80000019
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,China,CHN,2010,YR2010,8.899999619
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,China,CHN,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,China,CHN,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,China,CHN,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Fiji,FJI,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Fiji,FJI,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Fiji,FJI,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Fiji,FJI,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Fiji,FJI,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,French Polynesia,PYF,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,French Polynesia,PYF,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,French Polynesia,PYF,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,French Polynesia,PYF,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,French Polynesia,PYF,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Guam,GUM,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Guam,GUM,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Guam,GUM,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Guam,GUM,2012,YR2012,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Guam,GUM,2013,YR2013,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Hong Kong SAR China,HKG,2009,YR2009,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Hong Kong SAR China,HKG,2010,YR2010,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Hong Kong SAR China,HKG,2011,YR2011,..
Malnutrition prevalence height for age female (% of children under 5),SH.STA.STNT.FE.ZS,Hong Kong SAR China,HKG,2012,YR2012,..
