X1,X2,V3
94,16,16905
94,17,16806
94,18,16701
94,19,16590
94,20,16473
94,21,16350
94,22,16221
94,23,16086
94,24,15945
94,25,15798
94,26,15645
94,27,15486
94,28,15321
94,29,15150
94,30,14973
94,31,14790
94,32,14601
94,33,14406
94,34,14205
94,35,13998
94,36,13785
94,37,13566
94,38,13341
94,39,13110
94,40,12873
94,41,12630
94,42,12381
94,43,12126
94,44,11865
94,45,11598
94,46,11325
94,47,11046
94,48,10761
94,49,10470
94,50,10173
94,51,9870
94,52,9561
94,53,9246
94,54,8925
94,55,8598
94,56,8265
94,57,7926
94,58,7581
94,59,7230
94,60,6873
94,61,6510
94,62,6141
94,63,5766
94,64,5385
94,65,4998
94,66,4605
94,67,4206
94,68,3801
94,69,3390
94,70,2973
94,71,2550
94,72,2121
94,73,1686
94,74,1245
94,75,798
94,76,345
94,77,-114
94,78,-579
94,79,-1050
94,80,-1527
94,81,-2010
94,82,-2499
94,83,-2994
94,84,-3495
94,85,-4002
94,86,-4515
94,87,-5034
94,88,-5559
94,89,-6090
94,90,-6627
94,91,-7170
94,92,-7719
94,93,-8274
94,94,-8835
94,95,-9402
94,96,-9975
94,97,-10554
94,98,-11139
94,99,-11730
94,100,-12327
95,1,18048
95,2,18039
95,3,18024
95,4,18003
95,5,17976
95,6,17943
95,7,17904
95,8,17859
95,9,17808
95,10,17751
95,11,17688
95,12,17619
95,13,17544
95,14,17463
95,15,17376
95,16,17283
95,17,17184
95,18,17079
95,19,16968
95,20,16851
95,21,16728
95,22,16599
95,23,16464
95,24,16323
95,25,16176
95,26,16023
95,27,15864
95,28,15699
95,29,15528
95,30,15351
95,31,15168
95,32,14979
95,33,14784
95,34,14583
95,35,14376
95,36,14163
95,37,13944
95,38,13719
95,39,13488
95,40,13251
95,41,13008
95,42,12759
95,43,12504
95,44,12243
95,45,11976
95,46,11703
95,47,11424
95,48,11139
95,49,10848
95,50,10551
95,51,10248
95,52,9939
95,53,9624
95,54,9303
95,55,8976
95,56,8643
95,57,8304
95,58,7959
95,59,7608
95,60,7251
95,61,6888
95,62,6519
95,63,6144
95,64,5763
95,65,5376
95,66,4983
95,67,4584
95,68,4179
95,69,3768
95,70,3351
95,71,2928
95,72,2499
95,73,2064
95,74,1623
95,75,1176
95,76,723
95,77,264
95,78,-201
95,79,-672
95,80,-1149
95,81,-1632
95,82,-2121
95,83,-2616
95,84,-3117
95,85,-3624
95,86,-4137
95,87,-4656
95,88,-5181
95,89,-5712
95,90,-6249
95,91,-6792
95,92,-7341
95,93,-7896
95,94,-8457
95,95,-9024
95,96,-9597
95,97,-10176
95,98,-10761
95,99,-11352
95,100,-11949
96,1,18430
96,2,18421
96,3,18406
96,4,18385
96,5,18358
96,6,18325
96,7,18286
96,8,18241
96,9,18190
96,10,18133
96,11,18070
96,12,18001
96,13,17926
96,14,17845
96,15,17758
96,16,17665
96,17,17566
96,18,17461
96,19,17350
96,20,17233
96,21,17110
96,22,16981
96,23,16846
96,24,16705
96,25,16558
96,26,16405
96,27,16246
96,28,16081
96,29,15910
96,30,15733
96,31,15550
96,32,15361
96,33,15166
96,34,14965
96,35,14758
96,36,14545
96,37,14326
96,38,14101
96,39,13870
96,40,13633
96,41,13390
96,42,13141
96,43,12886
96,44,12625
96,45,12358
96,46,12085
96,47,11806
96,48,11521
96,49,11230
96,50,10933
96,51,10630
96,52,10321
96,53,10006
96,54,9685
96,55,9358
96,56,9025
96,57,8686
96,58,8341
96,59,7990
96,60,7633
96,61,7270
96,62,6901
96,63,6526
96,64,6145
96,65,5758
96,66,5365
96,67,4966
96,68,4561
96,69,4150
96,70,3733
96,71,3310
96,72,2881
96,73,2446
96,74,2005
96,75,1558
96,76,1105
96,77,646
96,78,181
96,79,-290
96,80,-767
96,81,-1250
96,82,-1739
96,83,-2234
96,84,-2735
96,85,-3242
96,86,-3755
96,87,-4274
96,88,-4799
96,89,-5330
96,90,-5867
96,91,-6410
96,92,-6959
96,93,-7514
96,94,-8075
96,95,-8642
96,96,-9215
96,97,-9794
96,98,-10379
96,99,-10970
96,100,-11567
97,1,18816
97,2,18807
97,3,18792
97,4,18771
97,5,18744
97,6,18711
97,7,18672
97,8,18627
97,9,18576
97,10,18519
97,11,18456
97,12,18387
97,13,18312
97,14,18231
97,15,18144
97,16,18051
97,17,17952
97,18,17847
97,19,17736
97,20,17619
97,21,17496
97,22,17367
97,23,17232
97,24,17091
97,25,16944
97,26,16791
97,27,16632
97,28,16467
97,29,16296
97,30,16119
97,31,15936
97,32,15747
97,33,15552
97,34,15351
97,35,15144
97,36,14931
97,37,14712
97,38,14487
97,39,14256
97,40,14019
97,41,13776
97,42,13527
97,43,13272
97,44,13011
97,45,12744
97,46,12471
97,47,12192
97,48,11907
97,49,11616
97,50,11319
97,51,11016
97,52,10707
97,53,10392
97,54,10071
97,55,9744
97,56,9411
97,57,9072
97,58,8727
97,59,8376
97,60,8019
97,61,7656
97,62,7287
97,63,6912
97,64,6531
97,65,6144
97,66,5751
97,67,5352
97,68,4947
97,69,4536
97,70,4119
97,71,3696
97,72,3267
97,73,2832
97,74,2391
97,75,1944
97,76,1491
97,77,1032
97,78,567
97,79,96
97,80,-381
97,81,-864
97,82,-1353
97,83,-1848
97,84,-2349
97,85,-2856
97,86,-3369
97,87,-3888
97,88,-4413
97,89,-4944
97,90,-5481
97,91,-6024
97,92,-6573
97,93,-7128
97,94,-7689
97,95,-8256
97,96,-8829
97,97,-9408
97,98,-9993
97,99,-10584
97,100,-11181
98,1,19206
98,2,19197
98,3,19182
98,4,19161
98,5,19134
98,6,19101
98,7,19062
98,8,19017
98,9,18966
98,10,18909
98,11,18846
98,12,18777
98,13,18702
98,14,18621
98,15,18534
98,16,18441
98,17,18342
98,18,18237
98,19,18126
98,20,18009
98,21,17886
98,22,17757
98,23,17622
98,24,17481
98,25,17334
98,26,17181
98,27,17022
98,28,16857
98,29,16686
98,30,16509
98,31,16326
98,32,16137
98,33,15942
98,34,15741
98,35,15534
98,36,15321
98,37,15102
98,38,14877
98,39,14646
98,40,14409
98,41,14166
98,42,13917
98,43,13662
98,44,13401
98,45,13134
98,46,12861
98,47,12582
98,48,12297
98,49,12006
98,50,11709
98,51,11406
98,52,11097
98,53,10782
98,54,10461
98,55,10134
98,56,9801
98,57,9462
98,58,9117
98,59,8766
98,60,8409
98,61,8046
98,62,7677
98,63,7302
98,64,6921
98,65,6534
98,66,6141
98,67,5742
98,68,5337
98,69,4926
98,70,4509
98,71,4086
98,72,3657
98,73,3222
98,74,2781
98,75,2334
98,76,1881
98,77,1422
98,78,957
98,79,486
98,80,9
98,81,-474
98,82,-963
98,83,-1458
98,84,-1959
98,85,-2466
98,86,-2979
98,87,-3498
98,88,-4023
98,89,-4554
98,90,-5091
98,91,-5634
98,92,-6183
98,93,-6738
98,94,-7299
98,95,-7866
98,96,-8439
98,97,-9018
98,98,-9603
98,99,-10194
98,100,-10791
99,1,19600
99,2,19591
99,3,19576
99,4,19555
99,5,19528
99,6,19495
99,7,19456
99,8,19411
99,9,19360
99,10,19303
99,11,19240
99,12,19171
99,13,19096
99,14,19015
99,15,18928
99,16,18835
99,17,18736
99,18,18631
99,19,18520
99,20,18403
99,21,18280
99,22,18151
99,23,18016
99,24,17875
99,25,17728
99,26,17575
99,27,17416
99,28,17251
99,29,17080
99,30,16903
99,31,16720
99,32,16531
99,33,16336
99,34,16135
99,35,15928
99,36,15715
99,37,15496
99,38,15271
99,39,15040
99,40,14803
99,41,14560
99,42,14311
99,43,14056
99,44,13795
99,45,13528
99,46,13255
99,47,12976
99,48,12691
99,49,12400
99,50,12103
99,51,11800
99,52,11491
99,53,11176
99,54,10855
99,55,10528
99,56,10195
99,57,9856
99,58,9511
99,59,9160
99,60,8803
99,61,8440
99,62,8071
99,63,7696
99,64,7315
99,65,6928
99,66,6535
99,67,6136
99,68,5731
99,69,5320
99,70,4903
99,71,4480
99,72,4051
99,73,3616
99,74,3175
99,75,2728
99,76,2275
99,77,1816
99,78,1351
99,79,880
99,80,403
99,81,-80
99,82,-569
99,83,-1064
99,84,-1565
99,85,-2072
99,86,-2585
99,87,-3104
99,88,-3629
99,89,-4160
99,90,-4697
99,91,-5240
99,92,-5789
99,93,-6344
99,94,-6905
99,95,-7472
99,96,-8045
99,97,-8624
99,98,-9209
99,99,-9800
99,100,-10397
100,1,19998
100,2,19989
100,3,19974
100,4,19953
100,5,19926
100,6,19893
100,7,19854
100,8,19809
100,9,19758
100,10,19701
100,11,19638
100,12,19569
100,13,19494
100,14,19413
100,15,19326
100,16,19233
100,17,19134
100,18,19029
100,19,18918
100,20,18801
100,21,18678
100,22,18549
100,23,18414
100,24,18273
100,25,18126
100,26,17973
100,27,17814
100,28,17649
100,29,17478
100,30,17301
100,31,17118
100,32,16929
100,33,16734
100,34,16533
100,35,16326
100,36,16113
100,37,15894
100,38,15669
100,39,15438
100,40,15201
100,41,14958
100,42,14709
100,43,14454
100,44,14193
100,45,13926
100,46,13653
100,47,13374
100,48,13089
100,49,12798
100,50,12501
100,51,12198
100,52,11889
100,53,11574
100,54,11253
100,55,10926
100,56,10593
100,57,10254
100,58,9909
100,59,9558
100,60,9201
100,61,8838
100,62,8469
100,63,8094
100,64,7713
100,65,7326
100,66,6933
100,67,6534
100,68,6129
100,69,5718
100,70,5301
100,71,4878
100,72,4449
100,73,4014
100,74,3573
100,75,3126
100,76,2673
100,77,2214
100,78,1749
100,79,1278
100,80,801
100,81,318
100,82,-171
100,83,-666
100,84,-1167
100,85,-1674
100,86,-2187
100,87,-2706
100,88,-3231
100,89,-3762
100,90,-4299
100,91,-4842
100,92,-5391
100,93,-5946
100,94,-6507
100,95,-7074
100,96,-7647
100,97,-8226
100,98,-8811
100,99,-9402
100,100,-9999
